area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
36039,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,4.23,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36039,5,1023,73,0,2020,4,,73,407,406,393,7580464,341646,7040,1451,,0.62,0.51,0.52,0.49,0.47,0.57,0.5,0.92,,1,1.4,23,6,29,7.7,16,4.2,2070548,37.6,49814,17.1,2519,55.7,334,29.9
36041,5,1023,73,0,2020,4,,12,29,21,20,187341,34047,784,618,,0.57,0.3,0.24,0.24,0.12,0.7,0.59,0.47,,2,20,-6,-17.1,-13,-38.2,-11,-35.5,49765,36.2,10139,42.4,341,77,301,95
36043,3,1023,73,0,2020,4,,4,28,28,28,299700,0,0,823,,18.13,5.68,5.73,5.86,6.02,0,0,1.05,,0,0,0,0,0,0,0,0,23730,8.6,0,0,0,0,65,8.6
36043,5,1023,73,0,2020,4,,71,304,314,312,3873952,223015,3671,961,,0.64,0.33,0.35,0.35,0.23,0.33,0.24,0.69,,0,0,-49,-13.9,-50,-13.7,-36,-10.3,91139,2.4,-41322,-15.6,-1081,-22.7,141,17.2
36045,1,1023,73,0,2020,4,,1,5,4,4,63243,0,0,1123,,4.88,1.48,1.19,1.2,0.79,0,0,0.61,,0,0,0,0,-1,-20,-1,-20,-19559,-23.6,0,0,0,0,-151,-11.9
36045,3,1023,73,0,2020,4,,5,38,38,37,435324,1005,6,889,,9.8,3.17,3.17,3.15,3.16,0.13,0.06,1,,0,0,-7,-15.6,-7,-15.6,-10,-21.3,3719,0.9,-15611,-94,-147,-96.1,162,22.3
36045,5,1023,73,0,2020,4,,217,1211,1200,1166,19620522,865262,21551,1266,,0.85,0.54,0.54,0.53,0.43,0.56,0.56,0.8,,-3,-1.4,-31,-2.5,-33,-2.7,-74,-6,1275008,6.9,-62482,-6.7,2350,12.2,126,11.1
36047,3,1023,73,0,2020,4,,56,1981,2230,2013,34056964,0,0,1263,,4.65,8.49,9.34,8.5,10.75,0,0,1.22,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36047,5,1023,73,0,2020,4,,6224,31704,31514,31473,621698867,28299816,644115,1515,,1.03,0.72,0.71,0.71,0.59,0.64,0.63,0.83,,46,0.7,-3408,-9.7,-3551,-10.1,-3702,-10.5,-14909878,-2.3,-2663393,-8.6,-27650,-4.1,121,8.7
36049,5,1023,73,0,2020,4,,25,90,90,89,1878991,52782,582,1612,,0.47,0.24,0.25,0.25,0.26,0.22,0.1,1.08,,-2,-7.4,-35,-28,-31,-25.6,-35,-28.2,19460,1,-25567,-32.6,-203,-25.9,452,39
36051,5,1023,73,0,2020,4,,78,317,322,319,4115993,213957,5040,991,,0.61,0.28,0.29,0.3,0.19,0.31,0.29,0.66,,0,0,-44,-12.2,-37,-10.3,-45,-12.4,106406,2.7,-88954,-29.4,-2203,-30.4,137,16
36053,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,3.48,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36053,5,1023,73,0,2020,4,,96,485,484,498,6518297,320564,5230,1025,,0.67,0.4,0.4,0.43,0.28,0.38,0.27,0.67,,2,2.1,-10,-2,2,0.4,6,1.2,811562,14.2,-31853,-9,-711,-12,129,14.4
36055,1,1023,73,0,2020,4,,1,6,6,6,198113,0,0,2540,,0.73,0.19,0.19,0.19,0.22,0,0,1.13,,0,0,1,20,1,20,1,20,26321,15.3,0,0,0,0,-103,-3.9
36055,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,4.86,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36055,3,1023,73,0,2020,4,,11,165,164,165,2027212,0,0,947,,3.23,1.48,1.45,1.49,1.29,0,0,0.88,,0,0,-9,-5.2,-7,-4.1,-6,-3.5,179670,9.7,0,0,0,0,121,14.6
36055,5,1023,73,0,2020,4,,1738,17937,17904,17906,394650554,13934065,353361,1694,,1.02,0.85,0.85,0.86,0.75,0.91,0.97,0.88,,-1,-0.1,-954,-5.1,-1008,-5.3,-1237,-6.5,41898805,11.9,-2495872,-15.2,-24451,-6.5,265,18.5
36057,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,9.17,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36057,5,1023,73,0,2020,4,,60,329,329,336,4494332,211742,4901,1043,,0.55,0.31,0.31,0.32,0.2,0.19,0.22,0.65,,-4,-6.2,9,2.8,-4,-1.2,3,0.9,657337,17.1,26267,14.2,1758,55.9,145,16.1
36059,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,1.68,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36059,3,1023,73,0,2020,4,N,8,0,0,0,0,0,0,0,N,0.81,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36059,5,1023,73,0,2020,4,,5229,36654,36669,36738,1033136805,33613094,730587,2166,,1.06,1.08,1.08,1.07,0.99,1.13,1.08,0.92,,21,0.4,-1321,-3.5,-1362,-3.6,-1433,-3.8,95079285,10.1,-2646041,-7.3,-10466,-1.4,270,14.2
36061,1,1023,73,0,2020,4,,3,272,272,276,12609002,0,0,3548,,0.32,1.44,1.43,1.45,0.89,0,0,0.62,,0,0,-9,-3.2,-9,-3.2,3,1.1,69801,0.6,0,0,0,0,83,2.4
36061,2,1023,73,0,2020,4,N,3,0,0,0,0,0,0,0,N,2.13,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36061,3,1023,73,0,2020,4,,39,2634,2927,2764,48269828,0,0,1338,,1.67,3.94,4.3,4.1,1.99,0,0,0.48,,0,0,-133,-4.8,27,0.9,5,0.2,3232989,7.2,0,0,0,0,105,8.5
36061,5,1023,73,0,2020,4,,19521,378424,377560,376753,27355771572,242766348,5459719,5573,,1.67,3,2.99,2.98,3.39,2.46,2.08,1.13,,16,0.1,-11645,-3,-13088,-3.4,-14916,-3.8,2385148163,9.6,-48856231,-16.8,-815955,-13,658,13.4
36063,3,1023,73,0,2020,4,N,6,0,0,0,0,0,0,0,N,6.88,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36063,5,1023,73,0,2020,4,,299,1921,1932,1900,28213923,1900159,34067,1132,,0.68,0.48,0.5,0.49,0.35,0.57,0.39,0.71,,-1,-0.3,-138,-6.7,-160,-7.6,-176,-8.5,1631981,6.1,-214306,-10.1,-25,-0.1,147,14.9
36065,1,1023,73,0,2020,4,,2,10,10,9,237599,0,0,1891,,5.23,1.15,1.15,1.05,1.1,0,0,0.98,,0,0,0,0,0,0,-1,-10,649,0.3,0,0,0,0,68,3.7
36065,3,1023,73,0,2020,4,N,5,0,0,0,0,0,0,0,N,5.25,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36065,5,1023,73,0,2020,4,,403,6433,6486,6455,107374799,2614470,44455,1279,,0.85,1.11,1.12,1.13,0.87,0.71,0.56,0.78,,-9,-2.2,-249,-3.7,-162,-2.4,-187,-2.8,8051042,8.1,-443963,-14.5,-1425,-3.1,131,11.4
36067,1,1023,73,0,2020,4,,3,45,46,45,975217,0,0,1655,,3.28,2.23,2.27,2.22,1.62,0,0,0.73,,0,0,3,7.1,6,15,6,15.4,93253,10.6,0,0,0,0,-27,-1.6
36067,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,7.25,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36067,3,1023,73,0,2020,4,,10,162,166,162,1983465,0,0,934,,4.39,2.26,2.29,2.26,1.93,0,0,0.85,,0,0,6,3.8,10,6.4,8,5.2,55338,2.9,0,0,0,0,-21,-2.2
36067,5,1023,73,0,2020,4,,1209,11948,11946,12005,254418124,7902437,193609,1635,,1.06,0.88,0.89,0.89,0.74,0.79,0.86,0.84,,0,0,-287,-2.3,-390,-3.2,-292,-2.4,27035626,11.9,-318324,-3.9,27646,16.7,212,14.9
36069,1,1023,73,0,2020,4,,2,7,7,7,131780,0,0,1448,,8.6,1.6,1.59,1.6,1.12,0,0,0.7,,0,0,0,0,0,0,0,0,10733,8.9,0,0,0,0,118,8.9
36069,5,1023,73,0,2020,4,,220,1314,1301,1299,25638175,946130,18417,1512,,0.76,0.45,0.45,0.45,0.38,0.38,0.31,0.86,,10,4.8,-12,-0.9,-4,-0.3,-20,-1.5,2151188,9.2,-31571,-3.2,1841,11.1,140,10.2
36071,1,1023,73,0,2020,4,,1,5,5,5,114206,0,0,1757,,1.28,0.41,0.41,0.41,0.34,0,0,0.82,,0,0,1,25,1,25,1,25,30604,36.6,0,0,0,0,149,9.3
36071,3,1023,73,0,2020,4,,3,19,20,20,315392,9294,130,1234,,1.54,0.44,0.45,0.46,0.54,0.26,0.33,1.2,,0,0,-2,-9.5,-1,-4.8,-2,-9.1,-34911,-10,-3252,-25.9,-71,-35.3,-29,-2.3
36071,5,1023,73,0,2020,4,,775,4152,4118,4109,99204775,3270803,65358,1849,,0.79,0.51,0.5,0.51,0.51,0.47,0.42,1.02,,-14,-1.8,-194,-4.5,-204,-4.7,-259,-5.9,24764157,33.3,-341425,-9.5,-7672,-10.5,531,40.3
36073,5,1023,73,0,2020,4,,40,275,275,270,2759661,151362,3254,777,,0.57,0.4,0.41,0.42,0.21,0.27,0.21,0.51,,-2,-4.8,-100,-26.7,-115,-29.5,-124,-31.5,-1449171,-34.4,-211505,-58.3,-6155,-65.4,-61,-7.3
36075,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.39,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36075,5,1023,73,0,2020,4,,164,842,847,842,12772316,679973,12388,1165,,0.78,0.46,0.47,0.48,0.32,0.55,0.38,0.68,,1,0.6,-43,-4.9,-47,-5.3,-34,-3.9,372602,3,-13318,-1.9,-400,-3.1,87,8.1
36077,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,3.63,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36077,5,1023,73,0,2020,4,,106,1206,1175,1194,21954399,582907,13007,1417,,0.77,0.97,0.96,1,0.83,0.85,0.85,0.85,,-1,-0.9,-77,-6,-46,-3.8,-16,-1.3,2894056,15.2,-9007,-1.5,916,7.6,233,19.7
36079,5,1023,73,0,2020,4,,190,783,758,736,14902183,719739,14632,1510,,0.68,0.54,0.53,0.51,0.38,0.6,0.57,0.72,,4,2.2,-16,-2,-30,-3.8,-74,-9.1,940032,6.7,-225642,-23.9,-3763,-20.5,166,12.4
36081,3,1023,73,0,2020,4,,13,515,578,525,8453744,0,0,1206,,1.33,2.57,2.83,2.59,2.76,0,0,1.04,,0,0,-5,-1,4,0.7,7,1.4,1497360,21.5,0,0,0,0,210,21.1
36081,5,1023,73,0,2020,4,,4757,27222,27282,27476,552972836,21254004,445714,1557,,0.97,0.72,0.72,0.72,0.54,0.63,0.55,0.75,,0,0,-3804,-12.3,-3967,-12.7,-3879,-12.4,-28544199,-4.9,-4943854,-18.9,-41173,-8.5,124,8.7
36083,3,1023,73,0,2020,4,,12,78,78,66,1123923,9478,85,1168,,19.66,4.77,4.73,4.1,4.78,1.04,0.78,1.05,,0,0,-5,-6,-4,-4.9,-16,-19.5,-21148,-1.8,-1291,-12,-12,-12.4,98,9.2
36083,5,1023,73,0,2020,4,,205,1478,1466,1480,25308750,928667,18902,1320,,0.67,0.48,0.48,0.49,0.32,0.52,0.44,0.67,,0,0,-109,-6.9,-85,-5.5,-113,-7.1,70644,0.3,-225885,-19.6,-7094,-27.3,89,7.2
36085,3,1023,73,0,2020,4,N,7,0,0,0,0,0,0,0,N,3.83,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36085,5,1023,73,0,2020,4,,721,3422,3412,3421,65064649,2758783,62122,1464,,0.79,0.47,0.46,0.47,0.35,0.4,0.37,0.74,,14,2,129,3.9,116,3.5,117,3.5,12719496,24.3,-19230,-0.7,6818,12.3,243,19.9
36087,3,1023,73,0,2020,4,,3,19,19,18,375036,2746,16,1545,,1.47,0.5,0.49,0.47,0.69,0.09,0.04,1.42,,0,0,-1,-5,-1,-5,-2,-10,39931,11.9,506,22.6,3,23.1,256,19.9
36087,5,1023,73,0,2020,4,,949,4380,4363,4332,103790394,4387487,96144,1832,,0.93,0.61,0.6,0.6,0.58,0.72,0.67,0.95,,10,1.1,-290,-6.2,-269,-5.8,-387,-8.2,14510325,16.3,-263701,-5.7,-225,-0.2,363,24.7
36089,1,1023,73,0,2020,4,,1,5,5,5,119569,0,0,1840,,6.68,1.66,1.65,1.67,1.62,0,0,0.98,,0,0,0,0,0,0,0,0,16473,16,0,0,0,0,254,16
36089,3,1023,73,0,2020,4,N,4,0,0,0,0,0,0,0,N,10.73,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36089,5,1023,73,0,2020,4,,144,795,792,789,10623033,513562,9934,1032,,0.77,0.39,0.39,0.4,0.25,0.42,0.3,0.64,,-5,-3.4,-64,-7.5,-66,-7.7,-66,-7.7,-154445,-1.4,-38896,-7,-2339,-19.1,65,6.7
36091,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,1.83,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36091,5,1023,73,0,2020,4,,578,5244,5216,5345,143574242,3757341,89597,2096,,1.06,1.07,1.06,1.09,1.15,0.86,0.91,1.07,,1,0.2,-205,-3.8,-231,-4.2,-106,-1.9,22409752,18.5,-350601,-8.5,9431,11.8,386,22.6
36093,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,26.59,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36093,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,1.61,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36093,5,1023,73,0,2020,4,,272,2362,2344,2337,48184085,1299719,24960,1579,,0.87,0.71,0.7,0.71,0.55,0.62,0.53,0.78,,1,0.4,33,1.4,5,0.2,-41,-1.7,3133877,7,-544186,-29.5,-13647,-35.3,104,7.1
36095,5,1023,73,0,2020,4,,37,216,222,215,4635834,92300,1115,1638,,0.58,0.43,0.45,0.45,0.51,0.29,0.14,1.13,,-3,-7.5,-17,-7.3,-12,-5.1,-15,-6.5,-199537,-4.1,-70532,-43.3,-682,-38,37,2.3
36097,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,12.89,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36097,5,1023,73,0,2020,4,,16,57,57,57,731673,32988,355,987,,0.41,0.2,0.21,0.22,0.14,0.16,0.07,0.67,,-2,-11.1,-12,-17.4,-11,-16.2,-11,-16.2,38431,5.5,-14140,-30,-108,-23.3,207,26.5
36099,5,1023,73,0,2020,4,,36,212,213,213,2819258,141179,2452,1020,,0.52,0.32,0.34,0.35,0.2,0.31,0.26,0.6,,0,0,-31,-12.8,-31,-12.7,-38,-15.1,-101193,-3.5,-88342,-38.5,-1752,-41.7,107,11.7
36101,1,1023,73,0,2020,4,,1,5,5,6,102137,0,0,1473,,6.54,1.65,1.65,1.97,1.1,0,0,0.62,,0,0,0,0,0,0,1,20,7900,8.4,0,0,0,0,23,1.6
36101,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,5.25,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36101,5,1023,73,0,2020,4,,153,1057,1059,1060,16517921,617759,11753,1200,,0.8,0.52,0.53,0.53,0.31,0.52,0.44,0.6,,0,0,-108,-9.3,-110,-9.4,-106,-9.1,-1110917,-6.3,-157655,-20.3,-63,-0.5,38,3.3
36103,2,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,3.4,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36103,3,1023,73,0,2020,4,,3,46,44,49,655943,35724,507,1089,,0.31,0.24,0.22,0.25,0.2,0.22,0.26,0.82,,0,0,-2,-4.2,-3,-6.4,1,2.1,176132,36.7,-8114,-18.5,133,35.6,315,40.7
36103,5,1023,73,0,2020,4,,3910,27492,27599,27816,1435828985,25057623,539371,3997,,0.8,0.75,0.76,0.76,1.29,0.78,0.7,1.7,,46,1.2,-1324,-4.6,-1010,-3.5,-1052,-3.6,236109451,19.7,955244,4,13876,2.6,789,24.6
36105,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.65,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36105,5,1023,73,0,2020,4,,166,798,725,743,10893324,560953,16634,1109,,0.88,0.51,0.46,0.48,0.34,0.49,0.67,0.7,,0,0,-4,-0.5,-23,-3.1,-19,-2.5,389484,3.7,-48835,-8,1966,13.4,61,5.8
36107,5,1023,73,0,2020,4,,49,227,222,204,3064266,141966,1976,1083,,0.62,0.31,0.31,0.29,0.18,0.26,0.17,0.58,,-2,-3.9,-46,-16.8,-49,-18.1,-62,-23.3,-620478,-16.8,-52865,-27.1,-1652,-45.5,33,3.1
36109,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,4.18,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36109,5,1023,73,0,2020,4,,209,1564,1553,1572,27631649,1119136,21086,1360,,0.87,0.57,0.57,0.59,0.4,0.81,0.79,0.69,,1,0.5,-23,-1.4,-32,-2,-52,-3.2,1854449,7.2,-74072,-6.2,469,2.3,120,9.7
36111,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,2.09,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36111,5,1023,73,0,2020,4,,384,2172,2182,2180,38824500,2245166,48217,1371,,0.8,0.66,0.67,0.68,0.55,0.81,0.78,0.81,,11,2.9,-135,-5.9,-98,-4.3,-112,-4.9,531075,1.4,-119090,-5,-4038,-7.7,86,6.7
36113,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.32,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36113,5,1023,73,0,2020,4,,168,1557,1529,1523,27403290,892112,20359,1372,,0.78,0.76,0.78,0.78,0.63,0.55,0.5,0.82,,-1,-0.6,4,0.3,-8,-0.5,-9,-0.6,1495937,5.8,-46851,-5,1950,10.6,78,6
36115,1,1023,73,0,2020,4,,1,5,5,5,98926,0,0,1522,,11.5,3.87,3.87,3.87,3.08,0,0,0.8,,0,0,1,25,0,0,0,0,11949,13.7,0,0,0,0,88,6.1
36115,5,1023,73,0,2020,4,,69,285,285,278,3676318,219386,3601,1000,,0.64,0.33,0.33,0.32,0.2,0.39,0.23,0.61,,6,9.5,2,0.7,9,3.3,8,3,508236,16,-56801,-20.6,-47,-1.3,118,13.4
36117,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.66,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36117,5,1023,73,0,2020,4,,116,710,711,705,11380593,520388,10472,1235,,0.62,0.42,0.44,0.45,0.34,0.42,0.35,0.78,,1,0.9,101,16.6,94,15.2,74,11.7,2613525,29.8,-98718,-15.9,-1319,-11.2,146,13.4
36119,1,1023,73,0,2020,4,,1,3,3,3,128234,0,0,3288,,0.38,0.09,0.09,0.09,0.09,0,0,1.03,,0,0,0,0,0,0,0,0,15431,13.7,0,0,0,0,396,13.7
36119,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.53,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36119,3,1023,73,0,2020,4,,9,186,190,189,4070604,79310,1008,1663,,1.38,1.51,1.53,1.54,1.66,0.82,0.86,1.09,,0,0,-14,-7,0,0,-5,-2.6,793497,24.2,52958,201,700,227.3,368,28.4
36119,5,1023,73,0,2020,4,,3950,26301,26359,26335,988077415,18481322,433516,2886,,1.21,1.14,1.14,1.14,1.21,0.98,0.94,1.06,,15,0.4,-1850,-6.6,-1871,-6.6,-1965,-6.9,-39568883,-3.9,-4471394,-19.5,-69436,-13.8,85,3
36121,5,1023,73,0,2020,4,,45,200,197,194,2746877,90647,1862,1073,,0.55,0.25,0.25,0.25,0.17,0.14,0.13,0.67,,-1,-2.2,-41,-17,-24,-10.9,-23,-10.6,157523,6.1,-49968,-35.5,-641,-25.6,193,21.9
36123,5,1023,73,0,2020,4,,38,314,278,331,3350611,355633,15247,838,,0.65,0.8,0.75,0.9,0.5,1.2,2.53,0.61,,-3,-7.3,25,8.7,20,7.8,97,41.5,-74784,-2.2,51648,17,-810,-5,-174,-17.2
36999,1,1023,73,0,2020,4,,4,19,20,20,566407,0,0,2215,,1.27,1.49,1.52,1.48,0.81,0,0,0.54,,1,33.3,8,72.7,8,66.7,6,42.9,194094,52.1,0,0,0,0,-107,-4.6
36999,5,1023,73,0,2020,4,,1844,11629,11700,11817,475146174,10408798,274227,3120,,0.47,1.36,1.34,1.32,1.19,0.66,0.53,0.89,,170,10.2,2132,22.4,2135,22.3,2123,21.9,127417809,36.6,1910994,22.5,65147,31.2,329,11.8
37000,1,1023,53,0,2020,4,,28,303,303,307,8191561,0,0,2070,,1.29,0.79,0.78,0.79,0.75,0,0,0.95,,0,0,20,7.1,19,6.7,26,9.3,806082,10.9,0,0,0,0,60,3
37000,2,1023,53,0,2020,4,-,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,N,-1,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000,3,1023,53,0,2020,4,N,7,0,0,0,0,0,0,0,N,0.13,0,0,0,0,0,0,0,N,-2,-22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000,5,1023,53,0,2020,4,,30727,253773,253717,254181,6259516910,498368940,3349327,1896,,1.13,0.99,0.98,0.98,1,0.96,1.01,1.02,,1511,5.2,3258,1.3,3200,1.3,2821,1.1,780858217,14.3,-23145294,-4.4,339119,11.3,216,12.9
37001,5,1023,73,0,2020,4,,384,1988,1985,1979,39404154,4246142,28573,1528,,1.14,0.56,0.56,0.55,0.54,0.54,0.72,0.98,,19,5.2,114,6.1,118,6.3,124,6.7,10550306,36.6,818374,23.9,12601,78.9,338,28.4
37003,5,1023,73,0,2020,4,,51,215,220,223,2474548,433916,3415,868,,0.94,0.42,0.42,0.43,0.28,0.36,0.5,0.67,,4,8.5,-12,-5.3,-6,-2.7,-5,-2.2,121482,5.2,-33323,-7.1,371,12.2,71,8.9
37005,5,1023,73,0,2020,4,,28,108,108,111,1310598,161170,710,925,,1.02,0.54,0.53,0.62,0.43,0.31,0.25,0.77,,1,3.7,1,0.9,1,0.9,2,1.8,116642,9.8,-35576,-18.1,207,41.2,72,8.4
37007,5,1023,73,0,2020,4,,22,99,102,103,900074,189702,682,683,,0.5,0.25,0.25,0.26,0.13,0.24,0.18,0.53,,1,4.8,-9,-8.3,-3,-2.9,-2,-1.9,-36016,-3.8,3047,1.6,114,20.1,4,0.6
37009,1,1023,73,0,2020,4,,1,3,3,3,56006,0,0,1436,,20.51,4.78,4.75,4.74,4.37,0,0,0.92,,0,0,0,0,0,0,0,0,2815,5.3,0,0,0,0,72,5.3
37009,5,1023,73,0,2020,4,,72,256,240,235,3365935,554046,2935,1063,,1.18,0.61,0.57,0.56,0.46,0.68,0.38,0.8,,8,12.5,20,8.5,18,8.1,17,7.8,634382,23.2,67732,13.9,1256,74.8,131,14.1
37011,5,1023,73,0,2020,4,,66,182,187,195,2963651,534217,3886,1213,,1.19,0.46,0.49,0.51,0.46,0.61,0.53,0.96,,7,11.9,1,0.6,2,1.1,-4,-2,802487,37.1,-68563,-11.4,-794,-17,330,37.4
37013,5,1023,73,0,2020,4,,112,444,444,442,5897234,1003625,5376,1023,,1.02,0.49,0.49,0.48,0.37,0.52,0.47,0.75,,1,0.9,-29,-6.1,-33,-6.9,-45,-9.2,28362,0.5,-174657,-14.8,-310,-5.5,81,8.6
37015,5,1023,73,0,2020,4,,17,58,54,55,702727,99108,190,971,,0.6,0.18,0.17,0.16,0.14,0.14,0.1,0.8,,1,6.2,-7,-10.8,-10,-15.6,-9,-14.1,30560,4.5,-66,-0.1,-23,-10.8,167,20.8
37017,5,1023,73,0,2020,4,,48,136,135,135,1380678,330714,991,785,,0.84,0.18,0.17,0.17,0.11,0.22,0.13,0.62,,3,6.7,-4,-2.9,-8,-5.6,-8,-5.6,69786,5.3,13869,4.4,149,17.7,75,10.6
37019,1,1023,73,0,2020,4,,1,3,4,4,68438,0,0,1436,,4.31,1.02,1.36,1.37,1.07,0,0,0.86,,0,0,-1,-25,0,0,0,0,6625,10.7,0,0,0,0,247,20.8
37019,5,1023,73,0,2020,4,,360,1431,1397,1390,22362641,4186793,27417,1223,,1.25,0.73,0.71,0.72,0.61,0.97,1.01,0.85,,19,5.6,98,7.4,91,7,90,6.9,4610113,26,638244,18,4928,21.9,183,17.6
37021,1,1023,73,0,2020,4,,1,7,6,7,150510,0,0,1737,,1.33,0.64,0.54,0.63,0.54,0,0,0.9,,0,0,1,16.7,0,0,1,16.7,33141,28.2,0,0,0,0,232,15.4
37021,5,1023,73,0,2020,4,,1159,4613,4609,4603,87107205,11999359,75756,1454,,1.24,0.63,0.62,0.62,0.55,0.7,0.79,0.88,,61,5.6,-253,-5.2,-207,-4.3,-224,-4.6,5624334,6.9,-268878,-2.2,2687,3.7,158,12.2
37023,5,1023,73,0,2020,4,,143,487,485,487,6766316,1035187,6977,1070,,1.03,0.29,0.29,0.29,0.23,0.31,0.36,0.78,,3,2.1,-10,-2,-11,-2.2,-14,-2.8,-87165,-1.3,56030,5.7,-949,-12,11,1
37025,5,1023,73,0,2020,4,,531,1974,2010,1999,31119552,5438365,33774,1200,,1.12,0.44,0.45,0.44,0.34,0.57,0.55,0.77,,52,10.9,-92,-4.5,-51,-2.5,-50,-2.4,3978286,14.7,358646,7.1,3507,11.6,186,18.3
37027,5,1023,73,0,2020,4,,139,495,495,494,6675642,1006366,4536,1038,,1.08,0.34,0.34,0.33,0.24,0.34,0.29,0.73,,5,3.7,-6,-1.2,2,0.4,-4,-0.8,395351,6.3,6009,0.6,623,15.9,67,6.9
